#start1	start2	end1	end2	size2	name2
260033	10540	260067	10574	19829	NODE_8_length_19829_cov_1.004714
260146	10653	260195	10702	19829	NODE_8_length_19829_cov_1.004714
260215	10726	260349	10860	19829	NODE_8_length_19829_cov_1.004714
260400	10918	260461	10979	19829	NODE_8_length_19829_cov_1.004714
260541	11071	260615	11145	19829	NODE_8_length_19829_cov_1.004714
260614	11145	260653	11184	19829	NODE_8_length_19829_cov_1.004714
260653	11185	260710	11242	19829	NODE_8_length_19829_cov_1.004714
260714	11243	260798	11327	19829	NODE_8_length_19829_cov_1.004714
260811	11337	260956	11482	19829	NODE_8_length_19829_cov_1.004714
261090	11620	261157	11687	19829	NODE_8_length_19829_cov_1.004714
261152	11684	261240	11772	19829	NODE_8_length_19829_cov_1.004714
261237	11772	261291	11826	19829	NODE_8_length_19829_cov_1.004714
261375	11924	261516	12065	19829	NODE_8_length_19829_cov_1.004714
261577	12131	261684	12238	19829	NODE_8_length_19829_cov_1.004714
261679	12237	261740	12298	19829	NODE_8_length_19829_cov_1.004714
261739	12295	261805	12361	19829	NODE_8_length_19829_cov_1.004714
261795	12356	261895	12456	19829	NODE_8_length_19829_cov_1.004714
261893	12453	262054	12614	19829	NODE_8_length_19829_cov_1.004714
262078	12640	262148	12710	19829	NODE_8_length_19829_cov_1.004714
262237	12811	262287	12861	19829	NODE_8_length_19829_cov_1.004714
262391	12962	262454	13025	19829	NODE_8_length_19829_cov_1.004714
262487	13055	262536	13104	19829	NODE_8_length_19829_cov_1.004714
262554	13127	262609	13182	19829	NODE_8_length_19829_cov_1.004714
262647	13223	262704	13280	19829	NODE_8_length_19829_cov_1.004714
262720	13297	262813	13390	19829	NODE_8_length_19829_cov_1.004714
262826	13406	262890	13470	19829	NODE_8_length_19829_cov_1.004714
262962	13549	263025	13612	19829	NODE_8_length_19829_cov_1.004714
263021	13609	263055	13643	19829	NODE_8_length_19829_cov_1.004714
263100	13689	263155	13744	19829	NODE_8_length_19829_cov_1.004714
263258	13862	263322	13926	19829	NODE_8_length_19829_cov_1.004714
263319	13925	263365	13971	19829	NODE_8_length_19829_cov_1.004714
263443	14049	263509	14115	19829	NODE_8_length_19829_cov_1.004714
263562	14173	263595	14206	19829	NODE_8_length_19829_cov_1.004714
263591	14201	263639	14249	19829	NODE_8_length_19829_cov_1.004714
263668	14281	263711	14324	19829	NODE_8_length_19829_cov_1.004714
263822	14463	263878	14519	19829	NODE_8_length_19829_cov_1.004714
263874	14519	263917	14562	19829	NODE_8_length_19829_cov_1.004714
263938	14580	263973	14615	19829	NODE_8_length_19829_cov_1.004714
263973	14616	264045	14688	19829	NODE_8_length_19829_cov_1.004714
264046	14690	264207	14851	19829	NODE_8_length_19829_cov_1.004714
264231	14878	264308	14955	19829	NODE_8_length_19829_cov_1.004714
264305	14957	264399	15051	19829	NODE_8_length_19829_cov_1.004714
264402	15048	264452	15098	19829	NODE_8_length_19829_cov_1.004714
264450	15095	264487	15132	19829	NODE_8_length_19829_cov_1.004714
264484	15132	264559	15207	19829	NODE_8_length_19829_cov_1.004714
264639	15291	264813	15465	19829	NODE_8_length_19829_cov_1.004714
264889	15561	264937	15609	19829	NODE_8_length_19829_cov_1.004714
264934	15609	264982	15657	19829	NODE_8_length_19829_cov_1.004714
265049	15727	265080	15758	19829	NODE_8_length_19829_cov_1.004714
265100	15784	265180	15864	19829	NODE_8_length_19829_cov_1.004714
265229	15921	265320	16012	19829	NODE_8_length_19829_cov_1.004714
265317	16013	265416	16112	19829	NODE_8_length_19829_cov_1.004714
265402	16101	265504	16203	19829	NODE_8_length_19829_cov_1.004714
265499	16197	265664	16362	19829	NODE_8_length_19829_cov_1.004714
265670	16366	265708	16404	19829	NODE_8_length_19829_cov_1.004714
265713	16413	265768	16468	19829	NODE_8_length_19829_cov_1.004714
265798	16503	265880	16585	19829	NODE_8_length_19829_cov_1.004714
265896	16603	266012	16719	19829	NODE_8_length_19829_cov_1.004714
266187	16902	266224	16939	19829	NODE_8_length_19829_cov_1.004714
266223	16937	266315	17029	19829	NODE_8_length_19829_cov_1.004714
266324	17040	266378	17094	19829	NODE_8_length_19829_cov_1.004714
266509	17222	266700	17413	19829	NODE_8_length_19829_cov_1.004714
266735	17445	266805	17515	19829	NODE_8_length_19829_cov_1.004714
266860	17564	266901	17605	19829	NODE_8_length_19829_cov_1.004714
267011	17702	267045	17736	19829	NODE_8_length_19829_cov_1.004714
267044	17734	267091	17781	19829	NODE_8_length_19829_cov_1.004714
267086	17778	267155	17847	19829	NODE_8_length_19829_cov_1.004714
267168	17856	267272	17960	19829	NODE_8_length_19829_cov_1.004714
267288	17980	267337	18029	19829	NODE_8_length_19829_cov_1.004714
267325	18018	267374	18067	19829	NODE_8_length_19829_cov_1.004714
267645	18343	267752	18450	19829	NODE_8_length_19829_cov_1.004714
267773	18476	267831	18534	19829	NODE_8_length_19829_cov_1.004714
267831	18535	267903	18607	19829	NODE_8_length_19829_cov_1.004714
267954	18661	268021	18728	19829	NODE_8_length_19829_cov_1.004714
268030	18735	268128	18833	19829	NODE_8_length_19829_cov_1.004714
268209	18908	268267	18966	19829	NODE_8_length_19829_cov_1.004714
268288	18986	268366	19064	19829	NODE_8_length_19829_cov_1.004714
268420	19111	268460	19151	19829	NODE_8_length_19829_cov_1.004714
268557	19263	268613	19319	19829	NODE_8_length_19829_cov_1.004714
268623	19339	268676	19392	19829	NODE_8_length_19829_cov_1.004714
268674	19391	268813	19530	19829	NODE_8_length_19829_cov_1.004714
268827	19545	268876	19594	19829	NODE_8_length_19829_cov_1.004714
268870	19589	268920	19639	19829	NODE_8_length_19829_cov_1.004714
2765788	997	2765887	1096	19829	NODE_8_length_19829_cov_1.004714
2765895	1102	2765962	1169	19829	NODE_8_length_19829_cov_1.004714
2766013	1223	2766084	1294	19829	NODE_8_length_19829_cov_1.004714
2766164	1380	2766211	1427	19829	NODE_8_length_19829_cov_1.004714
2766652	1878	2766748	1974	19829	NODE_8_length_19829_cov_1.004714
2766819	2043	2766872	2096	19829	NODE_8_length_19829_cov_1.004714
2767225	2426	2767404	2605	19829	NODE_8_length_19829_cov_1.004714
2767729	2926	2767772	2969	19829	NODE_8_length_19829_cov_1.004714
2768470	3113	2768584	3227	19829	NODE_8_length_19829_cov_1.004714
2768600	3245	2768682	3327	19829	NODE_8_length_19829_cov_1.004714
2768712	3362	2768767	3417	19829	NODE_8_length_19829_cov_1.004714
2768817	3469	2768981	3633	19829	NODE_8_length_19829_cov_1.004714
2768976	3627	2769078	3729	19829	NODE_8_length_19829_cov_1.004714
2769301	3966	2769381	4046	19829	NODE_8_length_19829_cov_1.004714
2774168	4983	2774326	5141	19829	NODE_8_length_19829_cov_1.004714
2774861	5715	2774927	5781	19829	NODE_8_length_19829_cov_1.004714
2775215	6088	2775268	6141	19829	NODE_8_length_19829_cov_1.004714
2775344	6219	2775406	6281	19829	NODE_8_length_19829_cov_1.004714
2775478	6360	2775542	6424	19829	NODE_8_length_19829_cov_1.004714
3581450	11443	3581539	11532	19829	NODE_8_length_19829_cov_1.004714
3581615	11607	3581658	11650	19829	NODE_8_length_19829_cov_1.004714
3581676	11670	3581712	11706	19829	NODE_8_length_19829_cov_1.004714
3581899	11875	3581943	11919	19829	NODE_8_length_19829_cov_1.004714
3581945	11923	3581986	11964	19829	NODE_8_length_19829_cov_1.004714
3581997	11973	3582071	12047	19829	NODE_8_length_19829_cov_1.004714
3582072	12047	3582109	12084	19829	NODE_8_length_19829_cov_1.004714
4517153	12087	4517195	12129	19829	NODE_8_length_19829_cov_1.004714
2252688	2056	2252767	2135	20800	NODE_9_length_20800_cov_1.043524
3581491	9437	3581551	9497	20800	NODE_9_length_20800_cov_1.043524
3581615	9569	3581670	9624	20800	NODE_9_length_20800_cov_1.043524
3581777	9733	3581833	9789	20800	NODE_9_length_20800_cov_1.043524
3581926	9884	3581989	9947	20800	NODE_9_length_20800_cov_1.043524
3582020	9975	3582085	10040	20800	NODE_9_length_20800_cov_1.043524
3582139	10098	3582206	10165	20800	NODE_9_length_20800_cov_1.043524
9414	73	9589	248	20800	NODE_9_length_20800_cov_1.043524
9602	264	9643	305	20800	NODE_9_length_20800_cov_1.043524
9643	306	9732	395	20800	NODE_9_length_20800_cov_1.043524
9723	388	9818	483	20800	NODE_9_length_20800_cov_1.043524
9812	478	9848	514	20800	NODE_9_length_20800_cov_1.043524
9894	560	9976	642	20800	NODE_9_length_20800_cov_1.043524
9993	662	10045	714	20800	NODE_9_length_20800_cov_1.043524
10109	786	10163	840	20800	NODE_9_length_20800_cov_1.043524
10211	893	10276	958	20800	NODE_9_length_20800_cov_1.043524
10378	1063	10493	1178	20800	NODE_9_length_20800_cov_1.043524
10593	1281	10638	1326	20800	NODE_9_length_20800_cov_1.043524
10698	1396	10785	1483	20800	NODE_9_length_20800_cov_1.043524
10814	1521	10899	1606	20800	NODE_9_length_20800_cov_1.043524
11017	1733	11106	1822	20800	NODE_9_length_20800_cov_1.043524
11179	1903	11257	1981	20800	NODE_9_length_20800_cov_1.043524
11310	2033	11359	2082	20800	NODE_9_length_20800_cov_1.043524
11354	2073	11401	2120	20800	NODE_9_length_20800_cov_1.043524
11438	2155	11488	2205	20800	NODE_9_length_20800_cov_1.043524
11512	2230	11598	2316	20800	NODE_9_length_20800_cov_1.043524
11613	2333	11737	2457	20800	NODE_9_length_20800_cov_1.043524
11733	2455	11816	2538	20800	NODE_9_length_20800_cov_1.043524
11814	2535	11878	2599	20800	NODE_9_length_20800_cov_1.043524
11871	2591	11947	2667	20800	NODE_9_length_20800_cov_1.043524
11946	2665	11986	2705	20800	NODE_9_length_20800_cov_1.043524
12008	2720	12045	2757	20800	NODE_9_length_20800_cov_1.043524
12071	2782	12119	2830	20800	NODE_9_length_20800_cov_1.043524
12170	2886	12241	2957	20800	NODE_9_length_20800_cov_1.043524
12236	2956	12293	3013	20800	NODE_9_length_20800_cov_1.043524
12300	3021	12362	3083	20800	NODE_9_length_20800_cov_1.043524
12362	3082	12405	3125	20800	NODE_9_length_20800_cov_1.043524
12402	3121	12480	3199	20800	NODE_9_length_20800_cov_1.043524
12562	3279	12626	3343	20800	NODE_9_length_20800_cov_1.043524
12626	3342	12705	3421	20800	NODE_9_length_20800_cov_1.043524
12737	3454	12808	3525	20800	NODE_9_length_20800_cov_1.043524
12830	3545	12865	3580	20800	NODE_9_length_20800_cov_1.043524
12864	3580	12924	3640	20800	NODE_9_length_20800_cov_1.043524
13027	3747	13134	3854	20800	NODE_9_length_20800_cov_1.043524
13155	3873	13217	3935	20800	NODE_9_length_20800_cov_1.043524
13346	4055	13417	4126	20800	NODE_9_length_20800_cov_1.043524
13438	4147	13470	4179	20800	NODE_9_length_20800_cov_1.043524
13476	4188	13552	4264	20800	NODE_9_length_20800_cov_1.043524
13629	4333	13704	4408	20800	NODE_9_length_20800_cov_1.043524
13739	4446	13785	4492	20800	NODE_9_length_20800_cov_1.043524
13846	4554	14047	4755	20800	NODE_9_length_20800_cov_1.043524
13984	4695	14077	4788	20800	NODE_9_length_20800_cov_1.043524
14307	4997	14434	5124	20800	NODE_9_length_20800_cov_1.043524
14503	5192	14691	5380	20800	NODE_9_length_20800_cov_1.043524
14689	5382	14788	5481	20800	NODE_9_length_20800_cov_1.043524
14798	5490	14861	5553	20800	NODE_9_length_20800_cov_1.043524
14885	5580	14969	5664	20800	NODE_9_length_20800_cov_1.043524
15001	5689	15042	5730	20800	NODE_9_length_20800_cov_1.043524
15042	5729	15122	5809	20800	NODE_9_length_20800_cov_1.043524
15120	5806	15279	5965	20800	NODE_9_length_20800_cov_1.043524
15330	6017	15412	6099	20800	NODE_9_length_20800_cov_1.043524
15455	6138	15513	6196	20800	NODE_9_length_20800_cov_1.043524
15513	6195	15559	6241	20800	NODE_9_length_20800_cov_1.043524
15559	6242	15648	6331	20800	NODE_9_length_20800_cov_1.043524
15644	6330	15712	6398	20800	NODE_9_length_20800_cov_1.043524
15751	6438	15878	6565	20800	NODE_9_length_20800_cov_1.043524
15900	6591	15953	6644	20800	NODE_9_length_20800_cov_1.043524
16020	6723	16063	6766	20800	NODE_9_length_20800_cov_1.043524
16077	6784	16177	6884	20800	NODE_9_length_20800_cov_1.043524
16194	6904	16229	6939	20800	NODE_9_length_20800_cov_1.043524
16258	6971	16304	7017	20800	NODE_9_length_20800_cov_1.043524
16303	7017	16380	7094	20800	NODE_9_length_20800_cov_1.043524
16415	7138	16462	7185	20800	NODE_9_length_20800_cov_1.043524
16544	7269	16615	7340	20800	NODE_9_length_20800_cov_1.043524
16612	7342	16670	7400	20800	NODE_9_length_20800_cov_1.043524
16682	7415	16724	7457	20800	NODE_9_length_20800_cov_1.043524
16797	7535	16834	7572	20800	NODE_9_length_20800_cov_1.043524
16849	7580	16890	7621	20800	NODE_9_length_20800_cov_1.043524
16926	7655	16997	7726	20800	NODE_9_length_20800_cov_1.043524
17221	7954	17347	8080	20800	NODE_9_length_20800_cov_1.043524
17368	8099	17444	8175	20800	NODE_9_length_20800_cov_1.043524
17533	8274	17572	8313	20800	NODE_9_length_20800_cov_1.043524
17576	8318	17615	8357	20800	NODE_9_length_20800_cov_1.043524
17609	8352	17660	8403	20800	NODE_9_length_20800_cov_1.043524
17658	8400	17706	8448	20800	NODE_9_length_20800_cov_1.043524
17762	8507	17798	8543	20800	NODE_9_length_20800_cov_1.043524
17804	8550	17874	8620	20800	NODE_9_length_20800_cov_1.043524
17998	8758	18060	8820	20800	NODE_9_length_20800_cov_1.043524
18061	8820	18095	8854	20800	NODE_9_length_20800_cov_1.043524
18115	8870	18165	8920	20800	NODE_9_length_20800_cov_1.043524
18154	8911	18210	8967	20800	NODE_9_length_20800_cov_1.043524
18243	9010	18310	9077	20800	NODE_9_length_20800_cov_1.043524
18310	9076	18361	9127	20800	NODE_9_length_20800_cov_1.043524
18412	9188	18455	9231	20800	NODE_9_length_20800_cov_1.043524
18733	9509	18795	9571	20800	NODE_9_length_20800_cov_1.043524
18814	9596	18867	9649	20800	NODE_9_length_20800_cov_1.043524
18881	9665	18916	9700	20800	NODE_9_length_20800_cov_1.043524
18949	9732	18986	9769	20800	NODE_9_length_20800_cov_1.043524
18996	9784	19050	9838	20800	NODE_9_length_20800_cov_1.043524
19136	9934	19206	10004	20800	NODE_9_length_20800_cov_1.043524
19209	10012	19290	10093	20800	NODE_9_length_20800_cov_1.043524
19341	10147	19390	10196	20800	NODE_9_length_20800_cov_1.043524
19423	10235	19477	10289	20800	NODE_9_length_20800_cov_1.043524
19475	10289	19519	10333	20800	NODE_9_length_20800_cov_1.043524
19533	10347	19614	10428	20800	NODE_9_length_20800_cov_1.043524
19631	10448	19710	10527	20800	NODE_9_length_20800_cov_1.043524
19770	10598	19875	10703	20800	NODE_9_length_20800_cov_1.043524
19899	10730	19930	10761	20800	NODE_9_length_20800_cov_1.043524
19929	10761	19994	10826	20800	NODE_9_length_20800_cov_1.043524
20025	10854	20088	10917	20800	NODE_9_length_20800_cov_1.043524
20181	11012	20237	11068	20800	NODE_9_length_20800_cov_1.043524
20344	11177	20399	11232	20800	NODE_9_length_20800_cov_1.043524
20463	11304	20523	11364	20800	NODE_9_length_20800_cov_1.043524
20548	11385	20657	11494	20800	NODE_9_length_20800_cov_1.043524
20661	11502	20695	11536	20800	NODE_9_length_20800_cov_1.043524
20830	11666	20871	11707	20800	NODE_9_length_20800_cov_1.043524
20875	11710	20923	11758	20800	NODE_9_length_20800_cov_1.043524
20926	11763	20974	11811	20800	NODE_9_length_20800_cov_1.043524
20973	11813	21084	11924	20800	NODE_9_length_20800_cov_1.043524
21143	11981	21198	12036	20800	NODE_9_length_20800_cov_1.043524
21259	12101	21315	12157	20800	NODE_9_length_20800_cov_1.043524
21345	12191	21380	12226	20800	NODE_9_length_20800_cov_1.043524
21380	12225	21425	12270	20800	NODE_9_length_20800_cov_1.043524
21445	12287	21502	12344	20800	NODE_9_length_20800_cov_1.043524
21587	12427	21640	12480	20800	NODE_9_length_20800_cov_1.043524
21671	12515	21723	12567	20800	NODE_9_length_20800_cov_1.043524
21730	12580	21768	12618	20800	NODE_9_length_20800_cov_1.043524
21799	12651	21849	12701	20800	NODE_9_length_20800_cov_1.043524
21875	12732	21957	12814	20800	NODE_9_length_20800_cov_1.043524
21955	12813	22000	12858	20800	NODE_9_length_20800_cov_1.043524
22014	12869	22066	12921	20800	NODE_9_length_20800_cov_1.043524
22071	12924	22138	12991	20800	NODE_9_length_20800_cov_1.043524
22180	13035	22229	13084	20800	NODE_9_length_20800_cov_1.043524
22241	13094	22274	13127	20800	NODE_9_length_20800_cov_1.043524
22266	13122	22329	13185	20800	NODE_9_length_20800_cov_1.043524
22324	13178	22379	13233	20800	NODE_9_length_20800_cov_1.043524
22382	13235	22427	13280	20800	NODE_9_length_20800_cov_1.043524
22489	13348	22536	13395	20800	NODE_9_length_20800_cov_1.043524
22585	13444	22768	13627	20800	NODE_9_length_20800_cov_1.043524
22769	13627	22807	13665	20800	NODE_9_length_20800_cov_1.043524
22898	13753	22992	13847	20800	NODE_9_length_20800_cov_1.043524
23018	13879	23163	14024	20800	NODE_9_length_20800_cov_1.043524
23204	14071	23267	14134	20800	NODE_9_length_20800_cov_1.043524
23402	14269	23460	14327	20800	NODE_9_length_20800_cov_1.043524
23470	14341	23511	14382	20800	NODE_9_length_20800_cov_1.043524
23512	14384	23560	14432	20800	NODE_9_length_20800_cov_1.043524
23633	14511	23682	14560	20800	NODE_9_length_20800_cov_1.043524
23682	14561	24024	14903	20800	NODE_9_length_20800_cov_1.043524
24036	14915	24098	14977	20800	NODE_9_length_20800_cov_1.043524
24106	14988	24143	15025	20800	NODE_9_length_20800_cov_1.043524
24180	15063	24215	15098	20800	NODE_9_length_20800_cov_1.043524
24216	15100	24294	15178	20800	NODE_9_length_20800_cov_1.043524
24295	15178	24387	15270	20800	NODE_9_length_20800_cov_1.043524
24388	15273	24443	15328	20800	NODE_9_length_20800_cov_1.043524
24443	15333	24514	15404	20800	NODE_9_length_20800_cov_1.043524
24550	15440	24598	15488	20800	NODE_9_length_20800_cov_1.043524
24660	15548	24698	15586	20800	NODE_9_length_20800_cov_1.043524
24877	15766	25038	15927	20800	NODE_9_length_20800_cov_1.043524
25044	15939	25081	15976	20800	NODE_9_length_20800_cov_1.043524
25098	15998	25149	16049	20800	NODE_9_length_20800_cov_1.043524
25218	16116	25307	16205	20800	NODE_9_length_20800_cov_1.043524
25325	16224	25360	16259	20800	NODE_9_length_20800_cov_1.043524
25573	16481	25674	16582	20800	NODE_9_length_20800_cov_1.043524
25796	16711	25868	16783	20800	NODE_9_length_20800_cov_1.043524
25877	16793	25910	16826	20800	NODE_9_length_20800_cov_1.043524
25934	16852	25983	16901	20800	NODE_9_length_20800_cov_1.043524
25982	16901	26021	16940	20800	NODE_9_length_20800_cov_1.043524
26006	16928	26085	17007	20800	NODE_9_length_20800_cov_1.043524
26085	17006	26127	17048	20800	NODE_9_length_20800_cov_1.043524
26193	17116	26233	17156	20800	NODE_9_length_20800_cov_1.043524
26230	17154	26263	17187	20800	NODE_9_length_20800_cov_1.043524
26346	17266	26435	17355	20800	NODE_9_length_20800_cov_1.043524
26496	17406	26530	17440	20800	NODE_9_length_20800_cov_1.043524
26530	17438	26587	17495	20800	NODE_9_length_20800_cov_1.043524
26644	17560	26713	17629	20800	NODE_9_length_20800_cov_1.043524
26806	17722	26867	17783	20800	NODE_9_length_20800_cov_1.043524
26870	17787	27015	17932	20800	NODE_9_length_20800_cov_1.043524
27015	17933	27052	17970	20800	NODE_9_length_20800_cov_1.043524
27063	17984	27100	18021	20800	NODE_9_length_20800_cov_1.043524
27125	18047	27248	18170	20800	NODE_9_length_20800_cov_1.043524
27278	18199	27325	18246	20800	NODE_9_length_20800_cov_1.043524
27318	18240	27356	18278	20800	NODE_9_length_20800_cov_1.043524
27371	18297	27408	18334	20800	NODE_9_length_20800_cov_1.043524
27417	18349	27487	18419	20800	NODE_9_length_20800_cov_1.043524
27493	18426	27586	18519	20800	NODE_9_length_20800_cov_1.043524
27580	18514	27629	18563	20800	NODE_9_length_20800_cov_1.043524
27630	18566	27696	18632	20800	NODE_9_length_20800_cov_1.043524
27697	18632	27845	18780	20800	NODE_9_length_20800_cov_1.043524
27847	18781	27969	18903	20800	NODE_9_length_20800_cov_1.043524
28041	18983	28308	19250	20800	NODE_9_length_20800_cov_1.043524
28335	19277	28397	19339	20800	NODE_9_length_20800_cov_1.043524
28413	19356	28464	19407	20800	NODE_9_length_20800_cov_1.043524
28459	19400	28613	19554	20800	NODE_9_length_20800_cov_1.043524
28875	19823	28918	19866	20800	NODE_9_length_20800_cov_1.043524
29448	20366	29495	20413	20800	NODE_9_length_20800_cov_1.043524
29586	20513	29650	20577	20800	NODE_9_length_20800_cov_1.043524
29731	20657	29766	20692	20800	NODE_9_length_20800_cov_1.043524
